,Academic_Year,LSS_Name,School_Name,Assessment,Student_Group,Tested_Count,Proficient_Pct,Create_Date,Level,Subject,Grade
9355,2021.0,Baltimore County,Pikesville Middle,Mathematics Grade 5,All Students,12.0,8.3,20220211.0,Middle,Mathematics,5
9367,2021.0,Baltimore County,Pikesville Middle,Mathematics Grade 6,All Students,269.0,20.4,20220211.0,Middle,Mathematics,6
9384,2021.0,Baltimore County,Pikesville Middle,Mathematics Grade 7,All Students,-1.0,-1.0,20220211.0,Middle,Mathematics,7
9400,2021.0,Baltimore County,Pikesville Middle,Mathematics Grade 8,All Students,-1.0,-1.0,20220211.0,Middle,Mathematics,8
9419,2021.0,Baltimore County,Pikesville Middle,Algebra 1,All Students,82.0,6.1,20220211.0,Middle,Algebra,-1
9436,2021.0,Baltimore County,Pikesville Middle,Geometry,All Students,56.0,5.4,20220211.0,Middle,Geometry,-1
9450,2021.0,Baltimore County,Sudbrook Magnet Middle,Mathematics Grade 5,All Students,-1.0,-1.0,20220211.0,Middle,Mathematics,5
9463,2021.0,Baltimore County,Sudbrook Magnet Middle,Mathematics Grade 6,All Students,308.0,12.0,20220211.0,Middle,Mathematics,6
9481,2021.0,Baltimore County,Sudbrook Magnet Middle,Mathematics Grade 7,All Students,-1.0,-1.0,20220211.0,Middle,Mathematics,7
9499,2021.0,Baltimore County,Sudbrook Magnet Middle,Mathematics Grade 8,All Students,-1.0,-1.0,20220211.0,Middle,Mathematics,8
9517,2021.0,Baltimore County,Sudbrook Magnet Middle,Algebra 1,All Students,85.0,12.9,20220211.0,Middle,Algebra,-1
9533,2021.0,Baltimore County,Sudbrook Magnet Middle,Geometry,All Students,13.0,7.7,20220211.0,Middle,Geometry,-1
9544,2021.0,Baltimore County,Pikesville High,Mathematics Grade 8,All Students,-1.0,-1.0,20220211.0,High,Mathematics,8
9555,2021.0,Baltimore County,Pikesville High,Algebra 1,All Students,-1.0,-1.0,20220211.0,High,Algebra,-1
9572,2021.0,Baltimore County,Pikesville High,Geometry,All Students,-1.0,-1.0,20220211.0,High,Geometry,-1
9579,2021.0,Baltimore County,Owings Mills Elementary,Mathematics Grade 3,All Students,108.0,7.4,20220211.0,Elementary,Mathematics,3
9598,2021.0,Baltimore County,Owings Mills Elementary,Mathematics Grade 4,All Students,99.0,15.2,20220211.0,Elementary,Mathematics,4
9616,2021.0,Baltimore County,Owings Mills Elementary,Mathematics Grade 5,All Students,97.0,9.3,20220211.0,Elementary,Mathematics,5
9634,2021.0,Baltimore County,Franklin Elementary,Mathematics Grade 3,All Students,54.0,22.2,20220211.0,Elementary,Mathematics,3
9649,2021.0,Baltimore County,Franklin Elementary,Mathematics Grade 4,All Students,64.0,39.1,20220211.0,Elementary,Mathematics,4
9664,2021.0,Baltimore County,Franklin Elementary,Mathematics Grade 5,All Students,59.0,35.6,20220211.0,Elementary,Mathematics,5
9679,2021.0,Baltimore County,Chatsworth School,Mathematics Grade 3,All Students,48.0,33.3,20220211.0,Elementary,Mathematics,3
9694,2021.0,Baltimore County,Chatsworth School,Mathematics Grade 4,All Students,57.0,33.3,20220211.0,Elementary,Mathematics,4
9711,2021.0,Baltimore County,Chatsworth School,Mathematics Grade 5,All Students,-1.0,-1.0,20220211.0,Elementary,Mathematics,5
9725,2021.0,Baltimore County,Timber Grove Elementary,Mathematics Grade 3,All Students,79.0,7.6,20220211.0,Elementary,Mathematics,3
9741,2021.0,Baltimore County,Timber Grove Elementary,Mathematics Grade 4,All Students,83.0,7.2,20220211.0,Elementary,Mathematics,4
9757,2021.0,Baltimore County,Timber Grove Elementary,Mathematics Grade 5,All Students,76.0,13.2,20220211.0,Elementary,Mathematics,5
9773,2021.0,Baltimore County,Reisterstown Elementary,Mathematics Grade 3,All Students,-1.0,-1.0,20220211.0,Elementary,Mathematics,3
9789,2021.0,Baltimore County,Reisterstown Elementary,Mathematics Grade 4,All Students,90.0,13.3,20220211.0,Elementary,Mathematics,4
9807,2021.0,Baltimore County,Reisterstown Elementary,Mathematics Grade 5,All Students,64.0,10.9,20220211.0,Elementary,Mathematics,5
9822,2021.0,Baltimore County,Glyndon Elementary,Mathematics Grade 3,All Students,75.0,6.7,20220211.0,Elementary,Mathematics,3
9840,2021.0,Baltimore County,Glyndon Elementary,Mathematics Grade 4,All Students,73.0,12.3,20220211.0,Elementary,Mathematics,4
9857,2021.0,Baltimore County,Glyndon Elementary,Mathematics Grade 5,All Students,67.0,14.9,20220211.0,Elementary,Mathematics,5
9874,2021.0,Baltimore County,Cedarmere Elementary,Mathematics Grade 3,All Students,83.0,10.8,20220211.0,Elementary,Mathematics,3
9890,2021.0,Baltimore County,Cedarmere Elementary,Mathematics Grade 4,All Students,74.0,24.3,20220211.0,Elementary,Mathematics,4
9905,2021.0,Baltimore County,Cedarmere Elementary,Mathematics Grade 5,All Students,59.0,15.3,20220211.0,Elementary,Mathematics,5
9920,2021.0,Baltimore County,Cedarmere Elementary,Mathematics Grade 6,All Students,-1.0,-1.0,20220211.0,Elementary,Mathematics,6
9926,2021.0,Baltimore County,Lyons Mill Elementary,Mathematics Grade 3,All Students,85.0,14.1,20220211.0,Elementary,Mathematics,3
9944,2021.0,Baltimore County,Lyons Mill Elementary,Mathematics Grade 4,All Students,110.0,20.0,20220211.0,Elementary,Mathematics,4
9962,2021.0,Baltimore County,Lyons Mill Elementary,Mathematics Grade 5,All Students,102.0,11.8,20220211.0,Elementary,Mathematics,5
9979,2021.0,Baltimore County,Lyons Mill Elementary,Mathematics Grade 6,All Students,-1.0,-1.0,20220211.0,Elementary,Mathematics,6
9985,2021.0,Baltimore County,Franklin Middle,Mathematics Grade 5,All Students,13.0,15.4,20220211.0,Middle,Mathematics,5
9999,2021.0,Baltimore County,Franklin Middle,Mathematics Grade 6,All Students,356.0,15.2,20220211.0,Middle,Mathematics,6
10017,2021.0,Baltimore County,Franklin Middle,Mathematics Grade 7,All Students,-1.0,-1.0,20220211.0,Middle,Mathematics,7
10035,2021.0,Baltimore County,Franklin Middle,Mathematics Grade 8,All Students,-1.0,-1.0,20220211.0,Middle,Mathematics,8
10052,2021.0,Baltimore County,Franklin Middle,Algebra 1,All Students,-1.0,-1.0,20220211.0,Middle,Algebra,-1
10067,2021.0,Baltimore County,Franklin Middle,Geometry,All Students,59.0,11.9,20220211.0,Middle,Geometry,-1
10080,2021.0,Baltimore County,Owings Mills High,Mathematics Grade 8,All Students,-1.0,-1.0,20220211.0,High,Mathematics,8
10092,2021.0,Baltimore County,Owings Mills High,Algebra 1,All Students,-1.0,-1.0,20220211.0,High,Algebra,-1
10109,2021.0,Baltimore County,Franklin High,Mathematics Grade 8,All Students,-1.0,-1.0,20220211.0,High,Mathematics,8
10118,2021.0,Baltimore County,Franklin High,Algebra 1,All Students,-1.0,-1.0,20220211.0,High,Algebra,-1
10135,2021.0,Baltimore County,Franklin High,Geometry,All Students,-1.0,-1.0,20220211.0,High,Geometry,-1
10143,2021.0,Baltimore County,New Town High,Mathematics Grade 8,All Students,-1.0,-1.0,20220211.0,High,Mathematics,8
10153,2021.0,Baltimore County,New Town High,Algebra 1,All Students,-1.0,-1.0,20220211.0,High,Algebra,-1
10169,2021.0,Baltimore County,Fifth District Elementary,Mathematics Grade 3,All Students,52.0,36.5,20220211.0,Elementary,Mathematics,3
10182,2021.0,Baltimore County,Fifth District Elementary,Mathematics Grade 4,All Students,50.0,42.0,20220211.0,Elementary,Mathematics,4
10196,2021.0,Baltimore County,Fifth District Elementary,Mathematics Grade 5,All Students,47.0,59.6,20220211.0,Elementary,Mathematics,5
10209,2021.0,Baltimore County,Prettyboy Elementary,Mathematics Grade 3,All Students,59.0,39.0,20220211.0,Elementary,Mathematics,3
10221,2021.0,Baltimore County,Prettyboy Elementary,Mathematics Grade 4,All Students,64.0,39.1,20220211.0,Elementary,Mathematics,4
10235,2021.0,Baltimore County,Prettyboy Elementary,Mathematics Grade 5,All Students,53.0,35.8,20220211.0,Elementary,Mathematics,5
10249,2021.0,Baltimore County,Seventh District Elementary,Mathematics Grade 3,All Students,53.0,28.3,20220211.0,Elementary,Mathematics,3
10263,2021.0,Baltimore County,Seventh District Elementary,Mathematics Grade 4,All Students,55.0,45.5,20220211.0,Elementary,Mathematics,4
10277,2021.0,Baltimore County,Seventh District Elementary,Mathematics Grade 5,All Students,66.0,48.5,20220211.0,Elementary,Mathematics,5
10291,2021.0,Baltimore County,Hereford High,Mathematics Grade 8,All Students,-1.0,-1.0,20220211.0,High,Mathematics,8
10299,2021.0,Baltimore County,Hereford High,Algebra 1,All Students,-1.0,-1.0,20220211.0,High,Algebra,-1
10313,2021.0,Baltimore County,Hereford High,Geometry,All Students,-1.0,-1.0,20220211.0,High,Geometry,-1
10320,2021.0,Baltimore County,Sparks Elementary,Mathematics Grade 3,All Students,73.0,34.2,20220211.0,Elementary,Mathematics,3
10335,2021.0,Baltimore County,Sparks Elementary,Mathematics Grade 4,All Students,82.0,52.4,20220211.0,Elementary,Mathematics,4
10351,2021.0,Baltimore County,Sparks Elementary,Mathematics Grade 5,All Students,88.0,50.0,20220211.0,Elementary,Mathematics,5
10366,2021.0,Baltimore County,Lutherville Laboratory,Mathematics Grade 3,All Students,56.0,26.8,20220211.0,Elementary,Mathematics,3
10383,2021.0,Baltimore County,Lutherville Laboratory,Mathematics Grade 4,All Students,53.0,15.1,20220211.0,Elementary,Mathematics,4
10401,2021.0,Baltimore County,Lutherville Laboratory,Mathematics Grade 5,All Students,49.0,51.0,20220211.0,Elementary,Mathematics,5
10416,2021.0,Baltimore County,Timonium Elementary,Mathematics Grade 3,All Students,72.0,45.8,20220211.0,Elementary,Mathematics,3
10431,2021.0,Baltimore County,Timonium Elementary,Mathematics Grade 4,All Students,68.0,45.6,20220211.0,Elementary,Mathematics,4
10446,2021.0,Baltimore County,Timonium Elementary,Mathematics Grade 5,All Students,61.0,45.9,20220211.0,Elementary,Mathematics,5
10461,2021.0,Baltimore County,Pot Spring Elementary,Mathematics Grade 3,All Students,65.0,18.5,20220211.0,Elementary,Mathematics,3
10477,2021.0,Baltimore County,Pot Spring Elementary,Mathematics Grade 4,All Students,69.0,34.8,20220211.0,Elementary,Mathematics,4
10492,2021.0,Baltimore County,Pot Spring Elementary,Mathematics Grade 5,All Students,65.0,36.9,20220211.0,Elementary,Mathematics,5
10508,2021.0,Baltimore County,Pot Spring Elementary,Mathematics Grade 6,All Students,-1.0,-1.0,20220211.0,Elementary,Mathematics,6
10513,2021.0,Baltimore County,Riderwood Elementary,Mathematics Grade 3,All Students,52.0,44.2,20220211.0,Elementary,Mathematics,3
10528,2021.0,Baltimore County,Riderwood Elementary,Mathematics Grade 4,All Students,46.0,54.3,20220211.0,Elementary,Mathematics,4
10541,2021.0,Baltimore County,Riderwood Elementary,Mathematics Grade 5,All Students,31.0,61.3,20220211.0,Elementary,Mathematics,5
10553,2021.0,Baltimore County,Riderwood Elementary,Mathematics Grade 6,All Students,-1.0,-1.0,20220211.0,Elementary,Mathematics,6
10558,2021.0,Baltimore County,Padonia International Elementary,Mathematics Grade 3,All Students,65.0,9.2,20220211.0,Elementary,Mathematics,3
10575,2021.0,Baltimore County,Padonia International Elementary,Mathematics Grade 4,All Students,67.0,10.4,20220211.0,Elementary,Mathematics,4
10592,2021.0,Baltimore County,Padonia International Elementary,Mathematics Grade 5,All Students,78.0,12.8,20220211.0,Elementary,Mathematics,5
10610,2021.0,Baltimore County,Pinewood Elementary,Mathematics Grade 3,All Students,90.0,43.3,20220211.0,Elementary,Mathematics,3
10625,2021.0,Baltimore County,Pinewood Elementary,Mathematics Grade 4,All Students,81.0,72.8,20220211.0,Elementary,Mathematics,4
10640,2021.0,Baltimore County,Pinewood Elementary,Mathematics Grade 5,All Students,82.0,57.3,20220211.0,Elementary,Mathematics,5
10655,2021.0,Baltimore County,Warren Elementary,Mathematics Grade 3,All Students,58.0,12.1,20220211.0,Elementary,Mathematics,3
10673,2021.0,Baltimore County,Warren Elementary,Mathematics Grade 4,All Students,70.0,18.6,20220211.0,Elementary,Mathematics,4
10689,2021.0,Baltimore County,Warren Elementary,Mathematics Grade 5,All Students,48.0,14.6,20220211.0,Elementary,Mathematics,5
10704,2021.0,Baltimore County,Mays Chapel Elementary,Mathematics Grade 3,All Students,88.0,26.1,20220211.0,Elementary,Mathematics,3
10721,2021.0,Baltimore County,Mays Chapel Elementary,Mathematics Grade 4,All Students,120.0,40.8,20220211.0,Elementary,Mathematics,4
10737,2021.0,Baltimore County,Mays Chapel Elementary,Mathematics Grade 5,All Students,96.0,39.6,20220211.0,Elementary,Mathematics,5
10754,2021.0,Baltimore County,Ridgely Middle,Mathematics Grade 5,All Students,-1.0,-1.0,20220211.0,Middle,Mathematics,5
10763,2021.0,Baltimore County,Ridgely Middle,Mathematics Grade 6,All Students,349.0,43.8,20220211.0,Middle,Mathematics,6
10779,2021.0,Baltimore County,Ridgely Middle,Mathematics Grade 7,All Students,183.0,9.8,20220211.0,Middle,Mathematics,7
10797,2021.0,Baltimore County,Ridgely Middle,Mathematics Grade 8,All Students,-1.0,-1.0,20220211.0,Middle,Mathematics,8
10812,2021.0,Baltimore County,Ridgely Middle,Algebra 1,All Students,311.0,12.2,20220211.0,Middle,Algebra,-1
10827,2021.0,Baltimore County,Ridgely Middle,Algebra 2,All Students,-1.0,-1.0,20220211.0,Middle,Algebra,-1
10834,2021.0,Baltimore County,Ridgely Middle,Geometry,All Students,93.0,23.7,20220211.0,Middle,Geometry,-1
10848,2021.0,Baltimore County,Cockeysville Middle,Mathematics Grade 5,All Students,-1.0,-1.0,20220211.0,Middle,Mathematics,5
10861,2021.0,Baltimore County,Cockeysville Middle,Mathematics Grade 6,All Students,277.0,24.2,20220211.0,Middle,Mathematics,6
10878,2021.0,Baltimore County,Cockeysville Middle,Mathematics Grade 7,All Students,-1.0,-1.0,20220211.0,Middle,Mathematics,7
10895,2021.0,Baltimore County,Cockeysville Middle,Mathematics Grade 8,All Students,-1.0,-1.0,20220211.0,Middle,Mathematics,8
10913,2021.0,Baltimore County,Cockeysville Middle,Algebra 1,All Students,-1.0,-1.0,20220211.0,Middle,Algebra,-1
10930,2021.0,Baltimore County,Cockeysville Middle,Algebra 2,All Students,-1.0,-1.0,20220211.0,Middle,Algebra,-1
10935,2021.0,Baltimore County,Cockeysville Middle,Geometry,All Students,76.0,17.1,20220211.0,Middle,Geometry,-1
10949,2021.0,Baltimore County,Hereford Middle,Mathematics Grade 5,All Students,20.0,25.0,20220211.0,Middle,Mathematics,5
10961,2021.0,Baltimore County,Hereford Middle,Mathematics Grade 6,All Students,310.0,42.9,20220211.0,Middle,Mathematics,6
10977,2021.0,Baltimore County,Hereford Middle,Mathematics Grade 7,All Students,-1.0,-1.0,20220211.0,Middle,Mathematics,7
10992,2021.0,Baltimore County,Hereford Middle,Mathematics Grade 8,All Students,-1.0,-1.0,20220211.0,Middle,Mathematics,8
11006,2021.0,Baltimore County,Hereford Middle,Algebra 1,All Students,214.0,6.1,20220211.0,Middle,Algebra,-1
11020,2021.0,Baltimore County,Hereford Middle,Algebra 2,All Students,10.0,70.0,20220211.0,Middle,Algebra,-1
11028,2021.0,Baltimore County,Hereford Middle,Geometry,All Students,118.0,23.7,20220211.0,Middle,Geometry,-1
11038,2021.0,Baltimore County,Dulaney High,Mathematics Grade 8,All Students,-1.0,-1.0,20220211.0,High,Mathematics,8
11046,2021.0,Baltimore County,Dulaney High,Algebra 1,All Students,-1.0,-1.0,20220211.0,High,Algebra,-1
11063,2021.0,Baltimore County,Dulaney High,Algebra 2,All Students,-1.0,-1.0,20220211.0,High,Algebra,-1
11069,2021.0,Baltimore County,Dulaney High,Geometry,All Students,-1.0,-1.0,20220211.0,High,Geometry,-1
11074,2021.0,Baltimore County,Stoneleigh Elementary,Mathematics Grade 3,All Students,114.0,36.0,20220211.0,Elementary,Mathematics,3
11091,2021.0,Baltimore County,Stoneleigh Elementary,Mathematics Grade 4,All Students,105.0,56.2,20220211.0,Elementary,Mathematics,4
11106,2021.0,Baltimore County,Stoneleigh Elementary,Mathematics Grade 5,All Students,99.0,57.6,20220211.0,Elementary,Mathematics,5
11123,2021.0,Baltimore County,Rodgers Forge Elementary,Mathematics Grade 3,All Students,82.0,48.8,20220211.0,Elementary,Mathematics,3
11139,2021.0,Baltimore County,Rodgers Forge Elementary,Mathematics Grade 4,All Students,67.0,55.2,20220211.0,Elementary,Mathematics,4
11155,2021.0,Baltimore County,Rodgers Forge Elementary,Mathematics Grade 5,All Students,51.0,56.9,20220211.0,Elementary,Mathematics,5
11169,2021.0,Baltimore County,Rodgers Forge Elementary,Algebra 1,All Students,-1.0,-1.0,20220211.0,Elementary,Algebra,-1
11174,2021.0,Baltimore County,Villa Cresta Elementary,Mathematics Grade 3,All Students,105.0,6.7,20220211.0,Elementary,Mathematics,3
11191,2021.0,Baltimore County,Villa Cresta Elementary,Mathematics Grade 4,All Students,106.0,20.8,20220211.0,Elementary,Mathematics,4
11208,2021.0,Baltimore County,Villa Cresta Elementary,Mathematics Grade 5,All Students,86.0,14.0,20220211.0,Elementary,Mathematics,5
11226,2021.0,Baltimore County,Villa Cresta Elementary,Mathematics Grade 6,All Students,-1.0,-1.0,20220211.0,Elementary,Mathematics,6
11232,2021.0,Baltimore County,Pleasant Plains Elementary,Mathematics Grade 3,All Students,-1.0,-1.0,20220211.0,Elementary,Mathematics,3
11250,2021.0,Baltimore County,Pleasant Plains Elementary,Mathematics Grade 4,All Students,82.0,11.0,20220211.0,Elementary,Mathematics,4
11267,2021.0,Baltimore County,Pleasant Plains Elementary,Mathematics Grade 5,All Students,-1.0,-1.0,20220211.0,Elementary,Mathematics,5
11284,2021.0,Baltimore County,Pleasant Plains Elementary,Mathematics Grade 6,All Students,-1.0,-1.0,20220211.0,Elementary,Mathematics,6
11292,2021.0,Baltimore County,Oakleigh Elementary,Mathematics Grade 3,All Students,-1.0,-1.0,20220211.0,Elementary,Mathematics,3
11309,2021.0,Baltimore County,Oakleigh Elementary,Mathematics Grade 4,All Students,76.0,6.6,20220211.0,Elementary,Mathematics,4
11327,2021.0,Baltimore County,Oakleigh Elementary,Mathematics Grade 5,All Students,56.0,12.5,20220211.0,Elementary,Mathematics,5
11345,2021.0,Baltimore County,Hampton Elementary,Mathematics Grade 3,All Students,87.0,21.8,20220211.0,Elementary,Mathematics,3
11362,2021.0,Baltimore County,Hampton Elementary,Mathematics Grade 4,All Students,96.0,33.3,20220211.0,Elementary,Mathematics,4
11378,2021.0,Baltimore County,Hampton Elementary,Mathematics Grade 5,All Students,82.0,43.9,20220211.0,Elementary,Mathematics,5
11393,2021.0,Baltimore County,Halstead Academy,Mathematics Grade 3,All Students,-1.0,-1.0,20220211.0,Elementary,Mathematics,3
11410,2021.0,Baltimore County,Halstead Academy,Mathematics Grade 4,All Students,64.0,9.4,20220211.0,Elementary,Mathematics,4
11428,2021.0,Baltimore County,Halstead Academy,Mathematics Grade 5,All Students,49.0,14.3,20220211.0,Elementary,Mathematics,5
11445,2021.0,Baltimore County,Halstead Academy,Mathematics Grade 6,All Students,-1.0,-1.0,20220211.0,Elementary,Mathematics,6
11451,2021.0,Baltimore County,Harford Hills Elementary,Mathematics Grade 3,All Students,55.0,16.4,20220211.0,Elementary,Mathematics,3
11465,2021.0,Baltimore County,Harford Hills Elementary,Mathematics Grade 4,All Students,58.0,17.2,20220211.0,Elementary,Mathematics,4
11482,2021.0,Baltimore County,Harford Hills Elementary,Mathematics Grade 5,All Students,41.0,19.5,20220211.0,Elementary,Mathematics,5
11497,2021.0,Baltimore County,Cromwell Valley Elementary Regional Magnet,Mathematics Grade 3,All Students,61.0,23.0,20220211.0,Elementary,Mathematics,3
11512,2021.0,Baltimore County,Cromwell Valley Elementary Regional Magnet,Mathematics Grade 4,All Students,55.0,27.3,20220211.0,Elementary,Mathematics,4
11527,2021.0,Baltimore County,Cromwell Valley Elementary Regional Magnet,Mathematics Grade 5,All Students,44.0,20.5,20220211.0,Elementary,Mathematics,5
11541,2021.0,Baltimore County,Pine Grove Elementary,Mathematics Grade 3,All Students,87.0,16.1,20220211.0,Elementary,Mathematics,3
11556,2021.0,Baltimore County,Pine Grove Elementary,Mathematics Grade 4,All Students,104.0,21.2,20220211.0,Elementary,Mathematics,4
11573,2021.0,Baltimore County,Pine Grove Elementary,Mathematics Grade 5,All Students,59.0,23.7,20220211.0,Elementary,Mathematics,5
11589,2021.0,Baltimore County,Pine Grove Elementary,Mathematics Grade 6,All Students,-1.0,-1.0,20220211.0,Elementary,Mathematics,6
11594,2021.0,Baltimore County,Ridge/Ruxton School,Mathematics Grade 3,All Students,-1.0,-1.0,20220211.0,Unknown,Mathematics,3
11599,2021.0,Baltimore County,White Oak School,Mathematics Grade 3,All Students,10.0,10.0,20220211.0,High,Mathematics,3
11608,2021.0,Baltimore County,White Oak School,Mathematics Grade 4,All Students,-1.0,-1.0,20220211.0,High,Mathematics,4
11619,2021.0,Baltimore County,White Oak School,Mathematics Grade 5,All Students,-1.0,-1.0,20220211.0,High,Mathematics,5
11630,2021.0,Baltimore County,West Towson Elementary,Mathematics Grade 3,All Students,74.0,35.1,20220211.0,Elementary,Mathematics,3
11645,2021.0,Baltimore County,West Towson Elementary,Mathematics Grade 4,All Students,69.0,39.1,20220211.0,Elementary,Mathematics,4
11662,2021.0,Baltimore County,West Towson Elementary,Mathematics Grade 5,All Students,54.0,35.2,20220211.0,Elementary,Mathematics,5
11678,2021.0,Baltimore County,Dumbarton Middle,Mathematics Grade 5,All Students,15.0,66.7,20220211.0,Middle,Mathematics,5
11692,2021.0,Baltimore County,Dumbarton Middle,Mathematics Grade 6,All Students,309.0,32.4,20220211.0,Middle,Mathematics,6
11711,2021.0,Baltimore County,Dumbarton Middle,Mathematics Grade 7,All Students,215.0,8.4,20220211.0,Middle,Mathematics,7
11729,2021.0,Baltimore County,Dumbarton Middle,Mathematics Grade 8,All Students,-1.0,-1.0,20220211.0,Middle,Mathematics,8
11746,2021.0,Baltimore County,Dumbarton Middle,Algebra 1,All Students,294.0,20.4,20220211.0,Middle,Algebra,-1
11762,2021.0,Baltimore County,Dumbarton Middle,Algebra 2,All Students,-1.0,-1.0,20220211.0,Middle,Algebra,-1
11767,2021.0,Baltimore County,Dumbarton Middle,Geometry,All Students,21.0,23.8,20220211.0,Middle,Geometry,-1
11777,2021.0,Baltimore County,Loch Raven Technical Academy,Mathematics Grade 5,All Students,-1.0,-1.0,20220211.0,Middle,Mathematics,5
11785,2021.0,Baltimore County,Loch Raven Technical Academy,Mathematics Grade 6,All Students,235.0,11.9,20220211.0,Middle,Mathematics,6
11803,2021.0,Baltimore County,Loch Raven Technical Academy,Mathematics Grade 7,All Students,-1.0,-1.0,20220211.0,Middle,Mathematics,7
11822,2021.0,Baltimore County,Loch Raven Technical Academy,Mathematics Grade 8,All Students,-1.0,-1.0,20220211.0,Middle,Mathematics,8
11837,2021.0,Baltimore County,Loch Raven Technical Academy,Algebra 1,All Students,-1.0,-1.0,20220211.0,Middle,Algebra,-1
11854,2021.0,Baltimore County,Loch Raven Technical Academy,Geometry,All Students,29.0,6.9,20220211.0,Middle,Geometry,-1
11866,2021.0,Baltimore County,Pine Grove Middle,Mathematics Grade 5,All Students,-1.0,-1.0,20220211.0,Middle,Mathematics,5
11878,2021.0,Baltimore County,Pine Grove Middle,Mathematics Grade 6,All Students,260.0,21.2,20220211.0,Middle,Mathematics,6
11895,2021.0,Baltimore County,Pine Grove Middle,Mathematics Grade 7,All Students,-1.0,-1.0,20220211.0,Middle,Mathematics,7
11913,2021.0,Baltimore County,Pine Grove Middle,Mathematics Grade 8,All Students,-1.0,-1.0,20220211.0,Middle,Mathematics,8
11930,2021.0,Baltimore County,Pine Grove Middle,Algebra 1,All Students,-1.0,-1.0,20220211.0,Middle,Algebra,-1
11946,2021.0,Baltimore County,Pine Grove Middle,Geometry,All Students,54.0,14.8,20220211.0,Middle,Geometry,-1
11959,2021.0,Baltimore County,Towson High,Mathematics Grade 8,All Students,-1.0,-1.0,20220211.0,High,Mathematics,8
11974,2021.0,Baltimore County,Towson High,Algebra 1,All Students,-1.0,-1.0,20220211.0,High,Algebra,-1
11992,2021.0,Baltimore County,Parkville High,Mathematics Grade 8,All Students,-1.0,-1.0,20220211.0,High,Mathematics,8
11999,2021.0,Baltimore County,Parkville High,Algebra 1,All Students,-1.0,-1.0,20220211.0,High,Algebra,-1
12017,2021.0,Baltimore County,Loch Raven High,Mathematics Grade 8,All Students,17.0,5.9,20220211.0,High,Mathematics,8
12028,2021.0,Baltimore County,Loch Raven High,Algebra 1,All Students,-1.0,-1.0,20220211.0,High,Algebra,-1
12045,2021.0,Baltimore County,George W. Carver Center for Arts & Technology,Algebra 1,All Students,-1.0,-1.0,20220211.0,High,Algebra,-1
12051,2021.0,Baltimore County,Carroll Manor Elementary,Mathematics Grade 3,All Students,50.0,42.0,20220211.0,Elementary,Mathematics,3
12065,2021.0,Baltimore County,Carroll Manor Elementary,Mathematics Grade 4,All Students,60.0,61.7,20220211.0,Elementary,Mathematics,4
12076,2021.0,Baltimore County,Carroll Manor Elementary,Mathematics Grade 5,All Students,29.0,62.1,20220211.0,Elementary,Mathematics,5
12090,2021.0,Baltimore County,Jacksonville Elementary,Mathematics Grade 3,All Students,91.0,33.0,20220211.0,Elementary,Mathematics,3
12105,2021.0,Baltimore County,Jacksonville Elementary,Mathematics Grade 4,All Students,77.0,51.9,20220211.0,Elementary,Mathematics,4
12119,2021.0,Baltimore County,Jacksonville Elementary,Mathematics Grade 5,All Students,58.0,46.6,20220211.0,Elementary,Mathematics,5
12133,2021.0,Baltimore County,Kingsville Elementary,Mathematics Grade 3,All Students,38.0,39.5,20220211.0,Elementary,Mathematics,3
12149,2021.0,Baltimore County,Kingsville Elementary,Mathematics Grade 4,All Students,44.0,45.5,20220211.0,Elementary,Mathematics,4
12165,2021.0,Baltimore County,Kingsville Elementary,Mathematics Grade 5,All Students,35.0,48.6,20220211.0,Elementary,Mathematics,5
12177,2021.0,Baltimore County,Perry Hall Elementary,Mathematics Grade 3,All Students,102.0,18.6,20220211.0,Elementary,Mathematics,3
12192,2021.0,Baltimore County,Perry Hall Elementary,Mathematics Grade 4,All Students,84.0,28.6,20220211.0,Elementary,Mathematics,4
12209,2021.0,Baltimore County,Perry Hall Elementary,Mathematics Grade 5,All Students,89.0,25.8,20220211.0,Elementary,Mathematics,5
12224,2021.0,Baltimore County,Carney Elementary,Mathematics Grade 3,All Students,95.0,16.8,20220211.0,Elementary,Mathematics,3
12239,2021.0,Baltimore County,Carney Elementary,Mathematics Grade 4,All Students,97.0,13.4,20220211.0,Elementary,Mathematics,4
12256,2021.0,Baltimore County,Carney Elementary,Mathematics Grade 5,All Students,80.0,16.3,20220211.0,Elementary,Mathematics,5
12273,2021.0,Baltimore County,Carney Elementary,Mathematics Grade 6,All Students,-1.0,-1.0,20220211.0,Elementary,Mathematics,6
12278,2021.0,Baltimore County,Chapel Hill Elementary,Mathematics Grade 3,All Students,110.0,38.2,20220211.0,Elementary,Mathematics,3
12295,2021.0,Baltimore County,Chapel Hill Elementary,Mathematics Grade 4,All Students,102.0,48.0,20220211.0,Elementary,Mathematics,4
12312,2021.0,Baltimore County,Chapel Hill Elementary,Mathematics Grade 5,All Students,91.0,47.3,20220211.0,Elementary,Mathematics,5
12327,2021.0,Baltimore County,Joppa View Elementary,Mathematics Grade 3,All Students,104.0,26.0,20220211.0,Elementary,Mathematics,3
12345,2021.0,Baltimore County,Joppa View Elementary,Mathematics Grade 4,All Students,126.0,38.9,20220211.0,Elementary,Mathematics,4
12363,2021.0,Baltimore County,Joppa View Elementary,Mathematics Grade 5,All Students,85.0,35.3,20220211.0,Elementary,Mathematics,5
